1, none, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
4728, extreme_hills, byg:skyris_vale, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
4729, extreme_hills, byg:skyris_vale, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
4730, extreme_hills, byg:skyris_vale, CREATURE, betteranimalsplus:deer, 16, 1, 4
4731, extreme_hills, byg:skyris_vale, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
4732, extreme_hills, byg:skyris_vale, CREATURE, betteranimalsplus:boar, 10, 1, 4
4733, extreme_hills, byg:skyris_vale, CREATURE, iceandfire:hippogryph, 2, 1, 1
4734, extreme_hills, byg:skyris_vale, AMBIENT, minecraft:bat, 10, 8, 8
4735, extreme_hills, byg:skyris_vale, AMBIENT, alexsmobs:fly, 10, 2, 3
4736, extreme_hills, byg:skyris_vale, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4737, extreme_hills, byg:skyris_vale, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
4738, extreme_hills, byg:skyris_vale, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4739, forest, byg:redwood_thicket, MONSTER, minecraft:spider, 80, 4, 4
4740, forest, byg:redwood_thicket, MONSTER, minecraft:zombie, 80, 4, 4
4741, forest, byg:redwood_thicket, MONSTER, minecraft:zombie_villager, 10, 1, 1
4742, forest, byg:redwood_thicket, MONSTER, minecraft:skeleton, 80, 4, 4
4743, forest, byg:redwood_thicket, MONSTER, minecraft:creeper, 80, 4, 4
4744, forest, byg:redwood_thicket, MONSTER, minecraft:slime, 80, 4, 4
4745, forest, byg:redwood_thicket, MONSTER, minecraft:enderman, 5, 1, 4
4746, forest, byg:redwood_thicket, MONSTER, minecraft:witch, 5, 1, 1
4747, forest, byg:redwood_thicket, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4748, forest, byg:redwood_thicket, MONSTER, quark:stoneling, 80, 1, 1
4749, forest, byg:redwood_thicket, MONSTER, quark:toretoise, 80, 2, 4
4750, forest, byg:redwood_thicket, MONSTER, iceandfire:troll, 40, 1, 3
4751, forest, byg:redwood_thicket, CREATURE, minecraft:sheep, 12, 4, 4
4752, forest, byg:redwood_thicket, CREATURE, minecraft:pig, 10, 4, 4
4753, forest, byg:redwood_thicket, CREATURE, minecraft:chicken, 10, 4, 4
4754, forest, byg:redwood_thicket, CREATURE, minecraft:cow, 10, 4, 4
4755, forest, byg:redwood_thicket, CREATURE, minecraft:wolf, 10, 4, 4
4756, forest, byg:redwood_thicket, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4757, forest, byg:redwood_thicket, CREATURE, alexsmobs:raccoon, 10, 2, 4
4758, forest, byg:redwood_thicket, CREATURE, alexsmobs:crow, 10, 3, 5
4759, forest, byg:redwood_thicket, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
4760, forest, byg:redwood_thicket, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
4761, forest, byg:redwood_thicket, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
4762, forest, byg:redwood_thicket, CREATURE, betteranimalsplus:songbird, 11, 1, 4
4763, forest, byg:redwood_thicket, CREATURE, betteranimalsplus:badger, 10, 1, 2
4764, forest, byg:redwood_thicket, CREATURE, betteranimalsplus:turkey, 11, 1, 3
4765, forest, byg:redwood_thicket, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
4766, forest, byg:redwood_thicket, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
4767, forest, byg:redwood_thicket, CREATURE, betteranimalsplus:deer, 16, 1, 4
4768, forest, byg:redwood_thicket, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
4769, forest, byg:redwood_thicket, CREATURE, betteranimalsplus:boar, 10, 1, 4
4770, forest, byg:redwood_thicket, AMBIENT, minecraft:bat, 10, 8, 8
4771, forest, byg:redwood_thicket, AMBIENT, alexsmobs:fly, 10, 2, 3
4772, forest, byg:redwood_thicket, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4773, forest, byg:redwood_thicket, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
4774, forest, byg:redwood_thicket, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4775, taiga, byg:frosted_taiga, MONSTER, minecraft:spider, 80, 4, 4
4776, taiga, byg:frosted_taiga, MONSTER, minecraft:zombie, 80, 4, 4
4777, taiga, byg:frosted_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
4778, taiga, byg:frosted_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
4779, taiga, byg:frosted_taiga, MONSTER, minecraft:creeper, 80, 4, 4
4780, taiga, byg:frosted_taiga, MONSTER, minecraft:slime, 80, 4, 4
4781, taiga, byg:frosted_taiga, MONSTER, minecraft:enderman, 5, 1, 4
4782, taiga, byg:frosted_taiga, MONSTER, minecraft:witch, 5, 1, 1
4783, taiga, byg:frosted_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4784, taiga, byg:frosted_taiga, MONSTER, quark:stoneling, 80, 1, 1
4785, taiga, byg:frosted_taiga, MONSTER, quark:toretoise, 80, 2, 4
4786, taiga, byg:frosted_taiga, MONSTER, iceandfire:troll, 40, 1, 3
4787, taiga, byg:frosted_taiga, CREATURE, minecraft:sheep, 12, 4, 4
4788, taiga, byg:frosted_taiga, CREATURE, minecraft:pig, 10, 4, 4
4789, taiga, byg:frosted_taiga, CREATURE, minecraft:chicken, 10, 4, 4
4790, taiga, byg:frosted_taiga, CREATURE, minecraft:cow, 10, 4, 4
4791, taiga, byg:frosted_taiga, CREATURE, minecraft:wolf, 10, 4, 4
4792, taiga, byg:frosted_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
4793, taiga, byg:frosted_taiga, CREATURE, minecraft:fox, 10, 2, 4
4794, taiga, byg:frosted_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4795, taiga, byg:frosted_taiga, CREATURE, alexsmobs:moose, 10, 3, 4
4796, taiga, byg:frosted_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
4797, taiga, byg:frosted_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
4798, taiga, byg:frosted_taiga, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
4799, taiga, byg:frosted_taiga, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
4800, taiga, byg:frosted_taiga, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
4801, taiga, byg:frosted_taiga, CREATURE, betteranimalsplus:songbird, 11, 1, 4
4802, taiga, byg:frosted_taiga, CREATURE, betteranimalsplus:badger, 10, 1, 2
4803, taiga, byg:frosted_taiga, CREATURE, betteranimalsplus:goose, 15, 2, 5
4804, taiga, byg:frosted_taiga, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
4805, taiga, byg:frosted_taiga, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
4806, taiga, byg:frosted_taiga, CREATURE, betteranimalsplus:deer, 16, 1, 4
4807, taiga, byg:frosted_taiga, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
4808, taiga, byg:frosted_taiga, CREATURE, betteranimalsplus:reindeer, 10, 1, 4
4809, taiga, byg:frosted_taiga, CREATURE, betteranimalsplus:boar, 10, 1, 4
4810, taiga, byg:frosted_taiga, AMBIENT, minecraft:bat, 10, 8, 8
4811, taiga, byg:frosted_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
4812, taiga, byg:frosted_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4813, taiga, byg:frosted_taiga, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
4814, taiga, byg:frosted_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4815, taiga, byg:frosted_coniferous_forest, MONSTER, minecraft:spider, 80, 4, 4
4816, taiga, byg:frosted_coniferous_forest, MONSTER, minecraft:husk, 80, 4, 4
4817, taiga, byg:frosted_coniferous_forest, MONSTER, minecraft:skeleton, 80, 4, 4
4818, taiga, byg:frosted_coniferous_forest, MONSTER, minecraft:zombie_villager, 25, 1, 1
4819, taiga, byg:frosted_coniferous_forest, MONSTER, minecraft:creeper, 80, 4, 4
4820, taiga, byg:frosted_coniferous_forest, MONSTER, minecraft:slime, 80, 4, 4
4821, taiga, byg:frosted_coniferous_forest, MONSTER, minecraft:enderman, 5, 1, 4
4822, taiga, byg:frosted_coniferous_forest, MONSTER, minecraft:witch, 5, 1, 1
4823, taiga, byg:frosted_coniferous_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4824, taiga, byg:frosted_coniferous_forest, MONSTER, quark:stoneling, 80, 1, 1
4825, taiga, byg:frosted_coniferous_forest, MONSTER, quark:toretoise, 80, 2, 4
4826, taiga, byg:frosted_coniferous_forest, MONSTER, iceandfire:troll, 40, 1, 3
4827, taiga, byg:frosted_coniferous_forest, CREATURE, minecraft:sheep, 12, 4, 4
4828, taiga, byg:frosted_coniferous_forest, CREATURE, minecraft:pig, 10, 4, 4
4829, taiga, byg:frosted_coniferous_forest, CREATURE, minecraft:chicken, 10, 4, 4
4830, taiga, byg:frosted_coniferous_forest, CREATURE, minecraft:cow, 10, 4, 4
4831, taiga, byg:frosted_coniferous_forest, CREATURE, minecraft:wolf, 10, 4, 4
4832, taiga, byg:frosted_coniferous_forest, CREATURE, minecraft:rabbit, 10, 2, 3
4833, taiga, byg:frosted_coniferous_forest, CREATURE, minecraft:fox, 10, 2, 4
4834, taiga, byg:frosted_coniferous_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4835, taiga, byg:frosted_coniferous_forest, CREATURE, alexsmobs:moose, 10, 3, 4
4836, taiga, byg:frosted_coniferous_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
4837, taiga, byg:frosted_coniferous_forest, CREATURE, alexsmobs:crow, 10, 3, 5
4838, taiga, byg:frosted_coniferous_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
4839, taiga, byg:frosted_coniferous_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
4840, taiga, byg:frosted_coniferous_forest, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
4841, taiga, byg:frosted_coniferous_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
4842, taiga, byg:frosted_coniferous_forest, CREATURE, betteranimalsplus:badger, 10, 1, 2
4843, taiga, byg:frosted_coniferous_forest, CREATURE, betteranimalsplus:goose, 15, 2, 5
4844, taiga, byg:frosted_coniferous_forest, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
4845, taiga, byg:frosted_coniferous_forest, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
4846, taiga, byg:frosted_coniferous_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
4847, taiga, byg:frosted_coniferous_forest, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
4848, taiga, byg:frosted_coniferous_forest, CREATURE, betteranimalsplus:reindeer, 10, 1, 4
4849, taiga, byg:frosted_coniferous_forest, CREATURE, betteranimalsplus:boar, 10, 1, 4
4850, taiga, byg:frosted_coniferous_forest, AMBIENT, minecraft:bat, 10, 8, 8
4851, taiga, byg:frosted_coniferous_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
4852, taiga, byg:frosted_coniferous_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4853, taiga, byg:frosted_coniferous_forest, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
4854, taiga, byg:frosted_coniferous_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4855, forest, byg:fragment_forest, MONSTER, minecraft:spider, 80, 4, 4
4856, forest, byg:fragment_forest, MONSTER, minecraft:zombie, 80, 4, 4
4857, forest, byg:fragment_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
4858, forest, byg:fragment_forest, MONSTER, minecraft:skeleton, 80, 4, 4
4859, forest, byg:fragment_forest, MONSTER, minecraft:creeper, 80, 4, 4
4860, forest, byg:fragment_forest, MONSTER, minecraft:slime, 80, 4, 4
4861, forest, byg:fragment_forest, MONSTER, minecraft:enderman, 5, 1, 4
4862, forest, byg:fragment_forest, MONSTER, minecraft:witch, 5, 1, 1
4863, forest, byg:fragment_forest, MONSTER, minecraft:ocelot, 10, 1, 1
4864, forest, byg:fragment_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4865, forest, byg:fragment_forest, MONSTER, quark:stoneling, 80, 1, 1
4866, forest, byg:fragment_forest, MONSTER, quark:toretoise, 80, 2, 4
4867, forest, byg:fragment_forest, MONSTER, iceandfire:troll, 40, 1, 3
4868, forest, byg:fragment_forest, CREATURE, minecraft:sheep, 12, 4, 4
4869, forest, byg:fragment_forest, CREATURE, minecraft:pig, 10, 4, 4
4870, forest, byg:fragment_forest, CREATURE, minecraft:chicken, 10, 4, 4
4871, forest, byg:fragment_forest, CREATURE, minecraft:cow, 10, 4, 4
4872, forest, byg:fragment_forest, CREATURE, minecraft:parrot, 40, 1, 2
4873, forest, byg:fragment_forest, CREATURE, minecraft:chicken, 10, 4, 4
4874, forest, byg:fragment_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4875, forest, byg:fragment_forest, AMBIENT, minecraft:bat, 10, 8, 8
4876, forest, byg:fragment_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
4877, forest, byg:fragment_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4878, forest, byg:fragment_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4879, jungle, byg:tropical_rainforest, MONSTER, minecraft:spider, 80, 4, 4
4880, jungle, byg:tropical_rainforest, MONSTER, minecraft:zombie, 80, 4, 4
4881, jungle, byg:tropical_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
4882, jungle, byg:tropical_rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
4883, jungle, byg:tropical_rainforest, MONSTER, minecraft:creeper, 80, 4, 4
4884, jungle, byg:tropical_rainforest, MONSTER, minecraft:slime, 80, 4, 4
4885, jungle, byg:tropical_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
4886, jungle, byg:tropical_rainforest, MONSTER, minecraft:witch, 5, 1, 1
4887, jungle, byg:tropical_rainforest, MONSTER, minecraft:ocelot, 10, 1, 1
4888, jungle, byg:tropical_rainforest, MONSTER, quark:stoneling, 80, 1, 1
4889, jungle, byg:tropical_rainforest, MONSTER, quark:toretoise, 80, 2, 4
4890, jungle, byg:tropical_rainforest, CREATURE, minecraft:sheep, 12, 4, 4
4891, jungle, byg:tropical_rainforest, CREATURE, minecraft:pig, 10, 4, 4
4892, jungle, byg:tropical_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
4893, jungle, byg:tropical_rainforest, CREATURE, minecraft:cow, 10, 4, 4
4894, jungle, byg:tropical_rainforest, CREATURE, minecraft:parrot, 40, 1, 2
4895, jungle, byg:tropical_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
4896, jungle, byg:tropical_rainforest, CREATURE, iceandfire:amphithere, 50, 1, 3
4897, jungle, byg:tropical_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
4898, forest, byg:twilight_meadow, MONSTER, minecraft:spider, 80, 4, 4
4899, forest, byg:twilight_meadow, MONSTER, minecraft:zombie, 80, 4, 4
4900, forest, byg:twilight_meadow, MONSTER, minecraft:zombie_villager, 10, 1, 1
4901, forest, byg:twilight_meadow, MONSTER, minecraft:skeleton, 80, 4, 4
4902, forest, byg:twilight_meadow, MONSTER, minecraft:creeper, 80, 4, 4
4903, forest, byg:twilight_meadow, MONSTER, minecraft:slime, 80, 4, 4
4904, forest, byg:twilight_meadow, MONSTER, minecraft:enderman, 5, 1, 4
4905, forest, byg:twilight_meadow, MONSTER, minecraft:witch, 5, 1, 1
4906, forest, byg:twilight_meadow, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4907, forest, byg:twilight_meadow, MONSTER, quark:stoneling, 80, 1, 1
4908, forest, byg:twilight_meadow, MONSTER, quark:toretoise, 80, 2, 4
4909, forest, byg:twilight_meadow, MONSTER, iceandfire:troll, 40, 1, 3
4910, forest, byg:twilight_meadow, CREATURE, minecraft:fox, 10, 2, 4
4911, forest, byg:twilight_meadow, CREATURE, minecraft:sheep, 12, 4, 4
4912, forest, byg:twilight_meadow, CREATURE, minecraft:pig, 10, 4, 4
4913, forest, byg:twilight_meadow, CREATURE, minecraft:chicken, 10, 4, 4
4914, forest, byg:twilight_meadow, CREATURE, minecraft:cow, 10, 4, 4
4915, forest, byg:twilight_meadow, CREATURE, minecraft:wolf, 10, 4, 4
4916, forest, byg:twilight_meadow, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4917, forest, byg:twilight_meadow, CREATURE, betteranimalsplus:deer, 16, 1, 4
4918, forest, byg:twilight_meadow, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
4919, forest, byg:twilight_meadow, AMBIENT, minecraft:bat, 10, 8, 8
4920, forest, byg:twilight_meadow, AMBIENT, alexsmobs:fly, 10, 2, 3
4921, forest, byg:twilight_meadow, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4922, forest, byg:twilight_meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4923, forest, byg:weeping_witch_forest, MONSTER, minecraft:spider, 80, 4, 4
4924, forest, byg:weeping_witch_forest, MONSTER, minecraft:zombie, 80, 4, 4
4925, forest, byg:weeping_witch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
4926, forest, byg:weeping_witch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
4927, forest, byg:weeping_witch_forest, MONSTER, minecraft:creeper, 80, 4, 4
4928, forest, byg:weeping_witch_forest, MONSTER, minecraft:slime, 80, 4, 4
4929, forest, byg:weeping_witch_forest, MONSTER, minecraft:enderman, 5, 1, 4
4930, forest, byg:weeping_witch_forest, MONSTER, minecraft:witch, 5, 1, 1
4931, forest, byg:weeping_witch_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4932, forest, byg:weeping_witch_forest, MONSTER, quark:stoneling, 80, 1, 1
4933, forest, byg:weeping_witch_forest, MONSTER, quark:toretoise, 80, 2, 4
4934, forest, byg:weeping_witch_forest, MONSTER, iceandfire:troll, 40, 1, 3
4935, forest, byg:weeping_witch_forest, CREATURE, minecraft:sheep, 12, 4, 4
4936, forest, byg:weeping_witch_forest, CREATURE, minecraft:pig, 10, 4, 4
4937, forest, byg:weeping_witch_forest, CREATURE, minecraft:chicken, 10, 4, 4
4938, forest, byg:weeping_witch_forest, CREATURE, minecraft:cow, 10, 4, 4
4939, forest, byg:weeping_witch_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4940, forest, byg:weeping_witch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
4941, forest, byg:weeping_witch_forest, CREATURE, alexsmobs:crow, 10, 3, 5
4942, forest, byg:weeping_witch_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
4943, forest, byg:weeping_witch_forest, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
4944, forest, byg:weeping_witch_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
4945, forest, byg:weeping_witch_forest, CREATURE, betteranimalsplus:badger, 10, 1, 2
4946, forest, byg:weeping_witch_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
4947, forest, byg:weeping_witch_forest, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
4948, forest, byg:weeping_witch_forest, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
4949, forest, byg:weeping_witch_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
4950, forest, byg:weeping_witch_forest, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
4951, forest, byg:weeping_witch_forest, CREATURE, betteranimalsplus:boar, 10, 1, 4
4952, forest, byg:weeping_witch_forest, AMBIENT, minecraft:bat, 10, 8, 8
4953, forest, byg:weeping_witch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
4954, forest, byg:weeping_witch_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4955, forest, byg:weeping_witch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4956, swamp, byg:white_mangrove_marshes, MONSTER, minecraft:spider, 80, 4, 4
4957, swamp, byg:white_mangrove_marshes, MONSTER, minecraft:zombie, 80, 4, 4
4958, swamp, byg:white_mangrove_marshes, MONSTER, minecraft:zombie_villager, 10, 1, 1
4959, swamp, byg:white_mangrove_marshes, MONSTER, minecraft:skeleton, 80, 4, 4
4960, swamp, byg:white_mangrove_marshes, MONSTER, minecraft:creeper, 80, 4, 4
4961, swamp, byg:white_mangrove_marshes, MONSTER, minecraft:slime, 80, 4, 4
4962, swamp, byg:white_mangrove_marshes, MONSTER, minecraft:enderman, 5, 1, 4
4963, swamp, byg:white_mangrove_marshes, MONSTER, minecraft:witch, 5, 1, 1
4964, swamp, byg:white_mangrove_marshes, MONSTER, quark:stoneling, 80, 1, 1
4965, swamp, byg:white_mangrove_marshes, MONSTER, quark:toretoise, 80, 2, 4
4966, swamp, byg:white_mangrove_marshes, CREATURE, minecraft:sheep, 12, 4, 4
4967, swamp, byg:white_mangrove_marshes, CREATURE, minecraft:pig, 10, 4, 4
4968, swamp, byg:white_mangrove_marshes, CREATURE, minecraft:chicken, 10, 4, 4
4969, swamp, byg:white_mangrove_marshes, CREATURE, minecraft:cow, 10, 4, 4
4970, swamp, byg:white_mangrove_marshes, AMBIENT, minecraft:bat, 10, 8, 8
4971, swamp, byg:white_mangrove_marshes, WATER_CREATURE, minecraft:squid, 10, 1, 2
4972, swamp, byg:white_mangrove_marshes, WATER_AMBIENT, upgrade_aquatic:pike, 10, 1, 2
4973, swamp, byg:white_mangrove_marshes, WATER_AMBIENT, upgrade_aquatic:perch, 10, 1, 6
4974, forest, byg:temperate_rainforest, MONSTER, minecraft:spider, 80, 4, 4
4975, forest, byg:temperate_rainforest, MONSTER, minecraft:zombie, 80, 4, 4
4976, forest, byg:temperate_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
4977, forest, byg:temperate_rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
4978, forest, byg:temperate_rainforest, MONSTER, minecraft:creeper, 80, 4, 4
4979, forest, byg:temperate_rainforest, MONSTER, minecraft:slime, 80, 4, 4
4980, forest, byg:temperate_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
4981, forest, byg:temperate_rainforest, MONSTER, minecraft:witch, 5, 1, 1
4982, forest, byg:temperate_rainforest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4983, forest, byg:temperate_rainforest, MONSTER, quark:stoneling, 80, 1, 1
4984, forest, byg:temperate_rainforest, MONSTER, quark:toretoise, 80, 2, 4
4985, forest, byg:temperate_rainforest, MONSTER, iceandfire:troll, 40, 1, 3
4986, forest, byg:temperate_rainforest, CREATURE, minecraft:sheep, 12, 4, 4
4987, forest, byg:temperate_rainforest, CREATURE, minecraft:pig, 10, 4, 4
4988, forest, byg:temperate_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
4989, forest, byg:temperate_rainforest, CREATURE, minecraft:cow, 10, 4, 4
4990, forest, byg:temperate_rainforest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4991, forest, byg:temperate_rainforest, CREATURE, alexsmobs:raccoon, 10, 2, 4
4992, forest, byg:temperate_rainforest, CREATURE, alexsmobs:crow, 10, 3, 5
4993, forest, byg:temperate_rainforest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
4994, forest, byg:temperate_rainforest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
4995, forest, byg:temperate_rainforest, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
4996, forest, byg:temperate_rainforest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
4997, forest, byg:temperate_rainforest, CREATURE, betteranimalsplus:badger, 10, 1, 2
4998, forest, byg:temperate_rainforest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
4999, forest, byg:temperate_rainforest, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
5000, forest, byg:temperate_rainforest, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
5001, forest, byg:temperate_rainforest, CREATURE, betteranimalsplus:deer, 16, 1, 4
